userId,subscriptionBalance,paymentBalance,timestamp
'bc8a806c-4290-452a-8c0e-4522e59a9854',292.909,172.909,2024-04-03 20:01:50.566000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',252.0,2161.376,2024-04-03 21:01:06.833000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',100.133,229.749,2024-04-03 09:13:15.622000+00:00
'581ac5c9-5f0e-4349-aaf4-8a1660d860f5',820.0,36920.0,2024-04-03 21:01:06.907000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',95.633,225.249,2024-04-03 21:01:06.907000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',10053.802,11823.802,2024-04-03 21:01:06.907000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',160.0,1871.452,2024-04-04 10:37:01.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',164.0,1711.452,2024-04-04 10:37:01.075000+00:00
'8b293101-dfef-43ed-9095-ac05a1507d34',114.726,32.908,2024-04-04 14:15:22.905000+00:00
'8b293101-dfef-43ed-9095-ac05a1507d34',5.635,-76.183,2024-04-04 14:15:22.905000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',160.0,2191.452,2024-04-04 10:49:39.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',160.0,2351.452,2024-04-04 10:49:39.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',145.0,2016.452,2024-04-04 10:49:39.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',160.0,2031.452,2024-04-04 10:49:39.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',155.0,2506.452,2024-04-04 10:49:39.075000+00:00
'4ebacdb2-8ba4-43e6-8d49-838bca5247be',160.0,2511.452,2024-04-04 10:49:39.075000+00:00
'6cf60686-c48c-4f08-90b5-c732afdb94e2',308.2,168.2,2024-04-04 11:59:11.566000+00:00
'6cf60686-c48c-4f08-90b5-c732afdb94e2',226.8,295.0,2024-04-04 12:12:06.648000+00:00
'6cf60686-c48c-4f08-90b5-c732afdb94e2',252.0,320.2,2024-04-04 12:12:06.648000+00:00
'6cf60686-c48c-4f08-90b5-c732afdb94e2',252.0,572.2,2024-04-04 12:38:07.960000+00:00
'6cf60686-c48c-4f08-90b5-c732afdb94e2',226.8,547.0,2024-04-04 12:38:07.960000+00:00
'7f97b814-017d-430e-9779-877ec174861e',537.088,-468.532,2024-04-04 21:01:07.873000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',204.0,2113.376,2024-04-04 21:01:07.873000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',130.181,3344.878,2024-04-04 21:01:07.873000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',32214.0,32114.0,2024-04-04 21:01:08.070000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',117.909,3106.909,2024-04-04 21:01:08.070000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',76173.136,76120.136,2024-04-04 21:01:08.070000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',33536.39,33446.39,2024-04-04 21:01:08.070000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',2448.0,2439.0,2024-04-04 21:01:08.070000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',10047.484,11817.484,2024-04-04 21:01:08.070000+00:00
'ce39bee1-85b2-4bb2-a149-76515fe7df8c',120.0,353.0,2024-04-04 21:01:08.070000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',909.091,10000.0,2024-04-07 10:28:28.807000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',152.0,144.0,2024-04-07 21:01:05.741000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',243.0,495.0,2024-04-07 21:01:05.741000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',901.091,9992.0,2024-04-07 21:01:05.741000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',893.091,9984.0,2024-04-07 21:01:05.741000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',153.091,137.091,2024-04-07 21:01:05.741000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',252.0,504.0,2024-04-07 11:46:33.461000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',152.0,136.0,2024-04-07 10:56:43.206000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',161.091,145.091,2024-04-07 19:40:07.692000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',172.8,324.8,2024-04-08 14:27:48.107000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',192.0,344.0,2024-04-08 14:27:48.107000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',145.091,129.091,2024-04-08 21:01:03.409000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',144.0,136.0,2024-04-08 21:01:03.409000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',885.091,9976.0,2024-04-08 21:01:03.409000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',234.0,486.0,2024-04-08 21:01:03.049000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',137.091,121.091,2024-04-09 21:01:09.980000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',877.091,9968.0,2024-04-09 21:01:09.980000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',225.0,477.0,2024-04-09 21:01:09.980000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',136.0,128.0,2024-04-09 21:01:09.980000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',869.091,9960.0,2024-04-12 21:01:08.909000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',216.0,468.0,2024-04-12 21:01:08.909000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',129.091,113.091,2024-04-12 21:01:08.909000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',128.0,120.0,2024-04-12 21:01:08.909000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',861.091,9952.0,2024-04-13 21:01:06.800000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',207.0,459.0,2024-04-13 21:01:06.800000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',120.0,112.0,2024-04-13 21:01:06.800000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',121.091,105.091,2024-04-13 21:01:06.800000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',194.0,536.0,2024-04-14 16:17:35.033000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',186.0,528.0,2024-04-14 21:01:07.350000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',112.0,104.0,2024-04-14 21:01:07.350000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',113.091,97.091,2024-04-14 21:01:07.350000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',853.091,9944.0,2024-04-14 21:01:07.350000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',198.0,450.0,2024-04-14 21:01:07.314000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',226.8,856.8,2024-04-15 09:45:30.875000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',252.0,882.0,2024-04-15 09:45:30.875000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',113.182,97.182,2024-04-15 21:01:09.559000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',103.0,95.0,2024-04-15 21:01:09.559000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',243.75,873.75,2024-04-15 21:01:09.559000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',844.091,9935.0,2024-04-15 21:01:09.559000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',177.0,519.0,2024-04-15 21:01:08.007000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',180.0,630.0,2024-04-15 09:34:57.847000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',122.182,106.182,2024-04-15 08:12:56.488000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',140.455,124.455,2024-04-16 20:08:41.609000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',131.455,115.455,2024-04-16 21:01:06.931000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',168.0,510.0,2024-04-16 21:01:06.931000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',94.0,86.0,2024-04-16 21:01:06.999000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',1.0,1044.75,2024-04-16 21:01:06.999000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',835.091,9926.0,2024-04-16 21:01:06.999000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',131.364,115.364,2024-04-16 19:59:50.126000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',122.273,106.273,2024-04-16 18:45:58.847000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',180.0,1053.75,2024-04-16 11:27:03.773000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',162.0,1035.75,2024-04-16 11:27:03.773000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2273.04,3713.04,2024-04-17 23:34:28.668000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2368.69,3808.69,2024-04-17 23:34:28.668000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',1031.454,10122.363,2024-04-17 09:37:58.373000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',2.818,1046.568,2024-04-17 09:37:58.373000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',226.8,1957.368,2024-04-17 11:50:06.867000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',252.0,1982.568,2024-04-17 11:50:06.867000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',188.0,530.0,2024-04-17 06:56:01.242000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',146.91,130.91,2024-04-17 06:56:01.242000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',183.274,167.274,2024-04-17 09:37:56.481000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',117.636,109.636,2024-04-17 09:37:56.481000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',233.454,575.454,2024-04-17 09:37:56.481000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',180.0,1226.568,2024-04-17 11:12:51.873000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',104.909,96.909,2024-04-17 06:59:18.418000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',209.818,551.818,2024-04-17 06:59:18.418000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',164.183,148.183,2024-04-17 06:59:18.418000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',927.818,10018.727,2024-04-17 06:59:17.217000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',1.909,1045.659,2024-04-17 06:59:17.217000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1913.04,3623.04,2024-04-17 14:49:46.731000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',224.454,566.454,2024-04-17 21:01:12.468000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',226.8,1453.368,2024-04-17 11:20:30.480000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',252.0,1478.568,2024-04-17 11:20:30.480000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',226.8,1705.368,2024-04-17 11:31:06.676000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',252.0,1730.568,2024-04-17 11:31:06.676000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',1021.454,10112.363,2024-04-18 21:01:13.435000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',291.0,1973.568,2024-04-19 21:01:08.336000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1817.39,3527.39,2024-04-19 21:01:08.336000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',1012.454,10103.363,2024-04-19 21:01:08.336000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2278.69,3718.69,2024-04-19 21:01:08.336000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',215.454,557.454,2024-04-19 21:01:08.319000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',108.636,100.636,2024-04-19 21:01:08.319000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',174.274,158.274,2024-04-19 21:01:08.319000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',165.274,149.274,2024-04-20 21:01:07.652000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1721.74,3431.74,2024-04-20 21:01:07.652000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',1003.454,10094.363,2024-04-20 21:01:07.652000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',99.636,91.636,2024-04-20 21:01:07.652000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2188.69,3628.69,2024-04-20 21:01:07.680000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',205.954,547.954,2024-04-20 21:01:07.680000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',282.0,1964.568,2024-04-20 21:01:07.680000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',124.181,116.181,2024-04-21 08:38:34.971000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',342.909,2025.477,2024-04-21 08:38:34.971000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',204.365,188.365,2024-04-21 08:38:34.971000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',255.954,597.954,2024-04-21 08:38:34.971000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',378.364,2060.932,2024-04-21 08:38:34.971000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',111.454,103.454,2024-04-21 08:38:34.971000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',229.59,571.59,2024-04-21 08:38:34.971000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',311.091,1993.659,2024-04-21 08:38:34.971000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',180.0,2410.932,2024-04-21 10:11:20.495000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',183.456,167.456,2024-04-21 08:32:59.670000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',91.0,2401.932,2024-04-21 21:01:06.976000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',129.726,121.726,2024-04-21 21:01:06.976000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2098.69,3538.69,2024-04-21 21:01:06.976000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',276.045,618.045,2024-04-21 21:01:06.976000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',285.045,627.045,2024-04-21 08:38:38.658000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',138.726,130.726,2024-04-21 08:38:38.658000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',227.092,211.092,2024-04-21 08:38:38.658000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',180.0,2235.932,2024-04-21 10:02:32.287000+00:00
'1a9b77f5-4b26-410e-a367-75ecefaff3b3',0.0,137.5,2024-04-21 08:04:30.279000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',173.06,-1566.07,2024-04-21 12:25:28.888000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1573.06,-166.07,2024-04-21 12:25:28.888000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',994.454,10085.363,2024-04-21 21:01:07.045000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',218.092,202.092,2024-04-21 21:01:07.045000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1626.09,3336.09,2024-04-21 21:01:07.045000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1503.06,-236.07,2024-04-21 21:01:07.045000+00:00
'7ef168cd-631e-4fc1-8d3f-4085b396dfc5',1800.0,3504.78,2024-04-21 19:41:50.175000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',985.454,10076.363,2024-04-22 21:01:02.914000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',267.045,609.045,2024-04-22 21:01:02.914000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',2018.69,3458.69,2024-04-22 21:01:02.914000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',82.0,2392.932,2024-04-22 21:01:02.884000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',207.292,191.292,2024-04-22 21:01:02.884000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1530.44,3240.44,2024-04-22 21:01:02.884000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',120.726,112.726,2024-04-22 21:01:02.884000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1433.06,-306.07,2024-04-22 21:01:02.884000+00:00
'604b2aef-d85e-4345-a77c-097207aa27d9',2520.0,4320.0,2024-04-22 16:53:24.774000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',196.492,180.492,2024-04-23 21:01:07.213000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1440.44,3150.44,2024-04-23 21:01:07.213000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',111.726,103.726,2024-04-23 21:01:07.213000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',1923.04,3363.04,2024-04-23 21:01:07.213000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',258.045,600.045,2024-04-23 21:01:07.213000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1363.06,-376.07,2024-04-23 21:01:07.213000+00:00
'67c42c0a-38dc-4917-b323-f8e7e0a5e9cb',976.454,10067.363,2024-04-23 21:01:07.172000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',73.0,2383.932,2024-04-23 21:01:07.172000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',145.67,-1593.46,2024-04-24 07:40:55.422000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',249.045,591.045,2024-04-25 12:03:46.869000+00:00
'6f19e21c-ef6b-4f56-9d4d-9f17262be110',152.0,2535.932,2024-04-25 12:03:46.869000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1350.44,3060.44,2024-04-25 12:03:46.869000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',204.492,188.492,2024-04-25 12:03:46.869000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',213.492,197.492,2024-04-25 12:03:46.869000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',120.817,112.817,2024-04-25 12:03:46.869000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1260.44,2970.44,2024-04-25 21:01:07.842000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',154.37,-1584.76,2024-04-25 12:04:05.877000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',163.07,-1576.06,2024-04-25 12:04:05.877000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',171.77,-1567.36,2024-04-25 12:04:05.877000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',129.908,121.908,2024-04-25 12:04:05.877000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1170.44,2880.44,2024-04-26 21:01:09.510000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',101.77,-1637.36,2024-04-26 21:01:09.510000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',120.908,112.908,2024-04-26 21:01:07.874000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',1827.39,3267.39,2024-04-26 21:01:07.874000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',240.045,582.045,2024-04-26 21:01:07.874000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',204.492,188.492,2024-04-26 21:01:07.874000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',291.0,171.0,2024-04-26 21:01:07.874000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',111.908,103.908,2024-04-27 21:01:04.354000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',231.045,573.045,2024-04-27 21:01:04.354000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',31.77,-1707.36,2024-04-27 21:01:04.354000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',282.0,162.0,2024-04-27 21:01:04.354000+00:00
'1a9b77f5-4b26-410e-a367-75ecefaff3b3',180.0,317.5,2024-04-27 20:27:00.722000+00:00
'1a9b77f5-4b26-410e-a367-75ecefaff3b3',160.0,297.5,2024-04-27 20:27:00.722000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',1080.44,2790.44,2024-04-27 21:01:16.376000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',1731.74,3171.74,2024-04-27 21:01:16.376000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1044.0,2024-04-28 17:23:32.043000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,828.0,2024-04-28 16:37:39.470000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,324.0,2024-04-28 14:10:36.286000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1116.0,2024-04-28 17:34:10.869000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1188.0,2024-04-28 18:04:21.669000+00:00
'30258a94-92e8-4fe1-b8e5-0033deddc1a4',1636.09,3076.09,2024-04-28 21:01:04.808000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',273.0,153.0,2024-04-28 21:01:04.808000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1260.0,2024-04-28 18:25:04.592000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1476.0,2024-04-28 18:25:04.592000+00:00
'1a9b77f5-4b26-410e-a367-75ecefaff3b3',80.0,391.5,2024-04-28 18:25:04.592000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1332.0,2024-04-28 18:25:04.592000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1404.0,2024-04-28 18:25:04.592000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,396.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,756.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,540.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,468.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,612.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,684.0,2024-04-28 15:49:06.540000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1620.0,2024-04-28 18:44:04.015000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,1548.0,2024-04-28 18:44:04.015000+00:00
'def620f2-7a2e-46de-a360-eb21767a04ec',1.5,243.5,2024-04-28 21:01:04.794000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',990.44,2700.44,2024-04-28 21:01:04.794000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',222.045,564.045,2024-04-28 21:01:04.794000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',102.908,94.908,2024-04-28 21:01:04.794000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',243.0,1611.0,2024-04-28 21:01:04.794000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,972.0,2024-04-28 17:02:30.299000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',252.0,900.0,2024-04-28 16:56:48.260000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',93.908,85.908,2024-04-29 21:01:09.605000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',213.045,555.045,2024-04-29 21:01:09.605000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1460.87,-278.26,2024-04-29 06:44:11.668000+00:00
'1b237415-c628-4342-9178-81e46ab75bbf',180.0,619.0,2024-04-30 07:14:37.528000+00:00
'1b237415-c628-4342-9178-81e46ab75bbf',160.0,599.0,2024-04-30 07:14:37.528000+00:00
'80308098-8d24-4be6-96c2-f4c2c5e03699',1660.87,-78.26,2024-04-30 20:46:16.085000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',84.908,76.908,2024-04-30 21:01:09.618000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',204.045,546.045,2024-04-30 21:01:09.644000+00:00
'4a4ad1a7-e6bf-4c00-a455-fafde2242a19',252.0,432.0,2024-05-01 10:21:43.234000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',195.045,537.045,2024-05-01 21:01:06.148000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',234.0,1602.0,2024-05-01 21:01:06.142000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',273.091,153.091,2024-05-01 21:01:06.142000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',900.44,2610.44,2024-05-01 21:01:06.142000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',282.091,162.091,2024-05-01 12:41:59.129000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',225.0,1593.0,2024-05-02 21:01:11.718000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',810.44,2520.44,2024-05-02 21:01:11.718000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',264.091,144.091,2024-05-02 21:01:11.718000+00:00
'ada642e4-bef1-4fd9-8b93-7f3f3813ae19',195.492,179.492,2024-05-03 16:39:16.970000+00:00
'813ee3cd-2349-43ae-8915-f0a2c12b4245',186.045,528.045,2024-05-03 21:01:07.842000+00:00
'd5aae41c-e806-48f6-a980-25f322899a4a',720.44,2430.44,2024-05-03 21:01:07.842000+00:00
'4a4ad1a7-e6bf-4c00-a455-fafde2242a19',243.0,423.0,2024-05-03 21:01:07.842000+00:00
'5cf444b8-09b4-4a03-b22d-f3141a817dd8',75.908,67.908,2024-05-03 21:01:11.732000+00:00
'fa868335-ad20-473c-8442-c67a9ef35b23',255.091,135.091,2024-05-03 21:01:11.732000+00:00
'f3a186d2-d38f-4c2a-ab55-9f26e0ef1e43',216.75,1584.75,2024-05-03 21:01:11.732000+00:00
